apk_path,package,label,apk_id
/home/ninini/Agents/APK-Research/new_samples/714sf1.128ja.com.apk,benkulsbi.matesrtqttvanaoo.pavnxrni,KvEZtT,714sf1.128ja.com
/home/ninini/Agents/APK-Research/new_samples/718pt1.mvw99.com.apk,hrx.gdvflecmsppx.hfpgshwidyefemlaik,bJlMgF,718pt1.mvw99.com
/home/ninini/Agents/APK-Research/new_samples/718a133.zhci1.com.apk,benkulsbi.matesrtqttvanaoo.pavnxrni,KvEZtT,718a133.zhci1.com
/home/ninini/Agents/APK-Research/new_samples/716yh30.855su.com.apk,pun.kiwvnyjeohhg.nspepllgpweicepafeig,cGCpQA,716yh30.855su.com
/home/ninini/Agents/APK-Research/new_samples/719yhq16.lg3af.com.apk,pun.kiwvnyjeohhg.nspepllgpweicepafeig,cGCpQA,719yhq16.lg3af.com
/home/ninini/Agents/APK-Research/new_samples/721cpk12.wd4ii.com.apk,ran.esrbenakldod.vjylrgqaxthaeeydppdb,ALvqVL,721cpk12.wd4ii.com
/home/ninini/Agents/APK-Research/new_samples/711cpa10.i10o6.com.apk,iln.jxvogxduylevdio.slawdqwaynuydobnuvqr,rtzubk,711cpa10.i10o6.com
/home/ninini/Agents/APK-Research/new_samples/718cpa9.lmlq8.com.apk,qmj.icoolloyvmoutcg.ytesmobvrkvnpxottpwd,LdXSTy,718cpa9.lmlq8.com
/home/ninini/Agents/APK-Research/new_samples/712cpa2.bd1h9.com.apk,qmj.icoolloyvmoutcg.ytesmobvrkvnpxottpwd,LdXSTy,712cpa2.bd1h9.com
/home/ninini/Agents/APK-Research/new_samples/719yh231.g30y7.com.apk,hhc.ggeubapkckjr.mlyaaahpbtfueuihqtqa,SVbVew,719yh231.g30y7.com
/home/ninini/Agents/APK-Research/new_samples/718yhq10.4k164.com.apk,hhc.ggeubapkckjr.mlyaaahpbtfueuihqtqa,SVbVew,718yhq10.4k164.com
/home/ninini/Agents/APK-Research/new_samples/714cpa11.5zcq9.com.apk,qjt.estmdqsqestjsaa.xyxhkovjljbjmtuifhkr,gxmAUq,714cpa11.5zcq9.com
/home/ninini/Agents/APK-Research/new_samples/711yh201.v6yow.com.apk,bxw.pitdeeecstte.snxqrdoybjcbyflcscns,rkipqd,711yh201.v6yow.com
/home/ninini/Agents/APK-Research/new_samples/710yh261.xxy4x.com.apk,bxw.pitdeeecstte.snxqrdoybjcbyflcscns,rkipqd,710yh261.xxy4x.com
/home/ninini/Agents/APK-Research/new_samples/716yhq12.o3726.com.apk,bxw.pitdeeecstte.snxqrdoybjcbyflcscns,rkipqd,716yhq12.o3726.com
/home/ninini/Agents/APK-Research/new_samples/710yh313.xbrjj.com.apk,bxw.pitdeeecstte.snxqrdoybjcbyflcscns,rkipqd,710yh313.xbrjj.com
/home/ninini/Agents/APK-Research/new_samples/711cpk22.z3x4k.com.apk,rfe.ejinrjjxqwko.nfemncbkcwmrlycouuux,tjqVaG,711cpk22.z3x4k.com
/home/ninini/Agents/APK-Research/new_samples/719sf3.m05w0.com.apk,gmoafhfhm.rlebsgufymftiycc.rygjtesc,blLgZn,719sf3.m05w0.com
/home/ninini/Agents/APK-Research/new_samples/716sl120.b0416.com.apk,qco.rofhngjkupuqfpw.wjggtyxvwusdi,VvTpbW,716sl120.b0416.com
/home/ninini/Agents/APK-Research/new_samples/713sl001.awws6.com.apk,qco.rofhngjkupuqfpw.wjggtyxvwusdi,VvTpbW,713sl001.awws6.com
/home/ninini/Agents/APK-Research/new_samples/714sf3.4s2u8.com.apk,wfrqwwkmb.ssvfcrssygyoedgr.ajrkkssp,ZDRyeO,714sf3.4s2u8.com
/home/ninini/Agents/APK-Research/new_samples/715a286.rpw0b.com.apk,wfrqwwkmb.ssvfcrssygyoedgr.ajrkkssp,ZDRyeO,715a286.rpw0b.com
/home/ninini/Agents/APK-Research/new_samples/71du012.oev96.com.apk,yjj.sgicaxvbaboklka.vsvxecovadmxe,EijVuC,71du012.oev96.com
/home/ninini/Agents/APK-Research/new_samples/71du009.3uyq5.com.apk,yjj.sgicaxvbaboklka.vsvxecovadmxe,EijVuC,71du009.3uyq5.com
/home/ninini/Agents/APK-Research/new_samples/719yh56.g30y7.com.apk,uuk.jnvigkbtftei.fhqiqntxivtrheuydtot,qLJDLU,719yh56.g30y7.com
/home/ninini/Agents/APK-Research/new_samples/719yh9.1exl1.com.apk,nef.uvlnlcaqcfya.njthhbpmqqanedfmjihq,Mjpjhr,719yh9.1exl1.com
/home/ninini/Agents/APK-Research/new_samples/71du004.79nmn.com.apk,mpf.iwicvmafnjfjrwe.xereddnctygbu,XFDgAK,71du004.79nmn.com
/home/ninini/Agents/APK-Research/new_samples/721a257.t8rfn.com.apk,bgxaotfeg.scceexmascjwfgeq.qkhpdbyh,gTITub,721a257.t8rfn.com
/home/ninini/Agents/APK-Research/new_samples/716a86.jnch7.com.apk,qcmynyfkg.sdfdbbcjwampovjb.kcvwhuie,VXvikN,716a86.jnch7.com
/home/ninini/Agents/APK-Research/new_samples/712pt03.ujxtx.com.apk,daj.aseboidlates.pkqmyahjqtnbwmrocw,AUFxNF,712pt03.ujxtx.com
/home/ninini/Agents/APK-Research/new_samples/714c29.27gc2.com.apk,bjl.jblhuktputwo.fgwfgbevsowfaakvmo,sfKyic,714c29.27gc2.com
/home/ninini/Agents/APK-Research/new_samples/71du009.awws6.com.apk,vcq.sqlvgkimsisadbf.gxlbydxkqgdbr,qewLZY,71du009.awws6.com
/home/ninini/Agents/APK-Research/new_samples/711yh129.6esi7.com.apk,yhr.ldykneaqkuwn.dxewdxdyvgknifpaspkn,glpUyz,711yh129.6esi7.com
/home/ninini/Agents/APK-Research/new_samples/718c75.rh7fs.com.apk,ekk.gwmgadwrknmxpadf.goibtgnvbifeybewq,rLbRnB,718c75.rh7fs.com
/home/ninini/Agents/APK-Research/new_samples/711cpb20.as6sz.com.apk,lnh.vvkgxiamhbp.qtdoqsgyxipunygy,yyIBqb,711cpb20.as6sz.com
/home/ninini/Agents/APK-Research/new_samples/715c261.rt02v.com.apk,ekk.gwmgadwrknmxpadf.goibtgnvbifeybewq,rLbRnB,715c261.rt02v.com
/home/ninini/Agents/APK-Research/new_samples/712cpb02.emxua.com.apk,lnh.vvkgxiamhbp.qtdoqsgyxipunygy,yyIBqb,712cpb02.emxua.com
/home/ninini/Agents/APK-Research/new_samples/713pt3.jilj2.com.apk,nsu.esndheetdyue.jybjivaxvnclgvaqvq,vYnyDJ,713pt3.jilj2.com
/home/ninini/Agents/APK-Research/new_samples/714sl026.3nsw0.com.apk,mah.rhivpcxxocwcedi.jfeeokpdjcdqn,tpqPje,714sl026.3nsw0.com
/home/ninini/Agents/APK-Research/new_samples/721cpa3.l662t.com.apk,hgx.hotcgcfjlfhmxhk.rqttxqscinnfoormfjxe,dXRhfC,721cpa3.l662t.com
/home/ninini/Agents/APK-Research/new_samples/712sf01.k2dav.com.apk,yvevhrrew.liqbpfscrfhdapkq.nhtcjmgm,XCYDfc,712sf01.k2dav.com
/home/ninini/Agents/APK-Research/new_samples/713c238.e39d3.com.apk,bhl.qpxfeuwmeoqtecyr.tkpaoipupynvnsawk,PgCkxu,713c238.e39d3.com
/home/ninini/Agents/APK-Research/new_samples/711cpa2.7k82a.com.apk,shu.afvwyjeucqgrmds.tfmdeqtuledkoxkxgwne,WIJoyt,711cpa2.7k82a.com
/home/ninini/Agents/APK-Research/new_samples/721d136.hkqwt.com.apk,lem.ldmwlcbfotfd.wtgijspdirwbwcyeuw,XjBPzO,721d136.hkqwt.com
/home/ninini/Agents/APK-Research/new_samples/721yh40.z3x4k.com.apk,nsj.yvyjqkxdatbv.xutustqauxrmgnrtwwsu,OTxVtY,721yh40.z3x4k.com
/home/ninini/Agents/APK-Research/new_samples/721yh485.z3x4k.com.apk,nsj.yvyjqkxdatbv.xutustqauxrmgnrtwwsu,OTxVtY,721yh485.z3x4k.com
/home/ninini/Agents/APK-Research/new_samples/718sf2.nsnrb.com.apk,mlv.sbxgehhseddf.kqdvjgomabfjrirrpj,eVdshp,718sf2.nsnrb.com
/home/ninini/Agents/APK-Research/new_samples/719yhq3.g30y7.com.apk,nsj.yvyjqkxdatbv.xutustqauxrmgnrtwwsu,OTxVtY,719yhq3.g30y7.com
/home/ninini/Agents/APK-Research/new_samples/715yh119.9v5j0.com.apk,uix.novlynnpcatn.yimrxxoaamhwejmvfyaw,AsQdQW,715yh119.9v5j0.com
/home/ninini/Agents/APK-Research/new_samples/710b245.l5neq.com.apk,pjstltpsr.ouqoxtvcqbjyfhrs.jakmkqih,dsQXSj,710b245.l5neq.com
/home/ninini/Agents/APK-Research/new_samples/714cpb05.j5lwx.com.apk,abe.tlorfveunnk.nownoelumwtismqi,chBzFP,714cpb05.j5lwx.com
/home/ninini/Agents/APK-Research/new_samples/719n051.gtr3i.com.apk,gru.dkbltacbrpn.sunudkfmcomyybwj,YPijFO,719n051.gtr3i.com
/home/ninini/Agents/APK-Research/new_samples/711b209.bixfl.com.apk,pnmnbjolw.ahfcjoipqvxdgljj.icpupnpt,DzYAoZ,711b209.bixfl.com
